









Frequency of observations in the selected location(s).:
Number of taxa: 	1011

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Ladder-backed Woodpecker	0.1145394	0.1111909	0.11752	0.1162129	0.1236731	0.1160035	0.1032602	0.1209701	0.1168797	0.1274295	0.1231912	0.1095927	0.0963368	0.0821201	0.087162	0.0941132	0.1005487	0.0952643	0.1140284	0.1121764	0.1153194	0.1101164	0.1081161	0.1048301	0.1002839	0.0933894	0.1026354	0.0957447	0.0907974	0.1026308	0.1025343	0.1119531	0.1085754	0.1146229	0.1111885	0.1048393	0.1024816	0.0970032	0.0952472	0.1008836	0.1323699	0.1400776	0.1144634	0.116341	0.1141514	0.1238335	0.1290713	0.1285098	
Downy x Ladder-backed Woodpecker (hybrid)	2.08E-5	0.0	4.91E-5	1.99E-5	2.77E-5	0.0	3.34E-5	0.0015	8.66E-5	1.352E-4	4.546E-4	4.666E-4	2.83E-4	6.95E-4	4.353E-4	6.522E-4	4.698E-4	4.823E-4	2.532E-4	8.91E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.81E-5	2.613E-4	2.47E-4	1.539E-4	4.973E-4	4.198E-4	1.95E-4	1.959E-4	2.391E-4	2.783E-4	0.0	0.0	7.68E-5	0.0	0.0	0.0	0.0	2.2E-5	
Downy/Ladder-backed Woodpecker	2.08E-5	5.32E-5	0.0	5.97E-5	0.0	1.153E-4	5.0E-5	5.31E-5	8.66E-5	2.7E-5	5.05E-5	5.0E-5	6.53E-5	1.83E-5	6.22E-5	8.3E-5	3.76E-5	1.837E-4	1.085E-4	0.0	5.3E-5	5.27E-5	1.182E-4	0.0	0.0	0.0	6.62E-5	4.53E-5	0.0	0.0	5.81E-5	0.0	0.0	5.13E-5	9.95E-5	3.82E-5	9.75E-5	4.9E-5	9.56E-5	0.0	1.079E-4	3.23E-5	3.84E-5	2.96E-5	0.0	1.217E-4	3.56E-5	0.0015	
Red-cockaded Woodpecker	5.614E-4	0.0016219	0.001326	7.358E-4	6.652E-4	6.224E-4	6.504E-4	0.0010879	0.0013275	0.0017841	0.0017931	0.0010999	0.0013277	0.001829	0.0026587	0.0020635	0.0018227	0.0012631	0.0014828	0.0015436	0.0013773	0.0011586	0.0020098	0.0012583	0.0022957	0.0018487	7.284E-4	9.507E-4	5.529E-4	9.072E-4	6.394E-4	3.733E-4	1.976E-4	3.592E-4	3.978E-4	5.343E-4	6.338E-4	4.897E-4	7.65E-4	4.522E-4	8.988E-4	4.525E-4	0.0011132	8.881E-4	7.554E-4	0.0011361	0.0011035	0.0012983	
Hairy Woodpecker	0.0041375	0.004068	0.0034868	0.0035198	0.0039912	0.0038268	0.0041524	0.0029453	0.0030879	0.0037845	0.0034093	0.0036998	0.002699	0.0028349	0.0020679	0.0028224	0.0035138	0.0043866	0.0046653	0.0033246	0.0036021	0.0028964	0.0027192	0.0033879	0.0025373	0.0028049	0.0029135	0.0021729	0.0020887	0.0024796	0.0026738	0.0030237	0.0042976	0.0047204	0.0052213	0.0050759	0.0049729	0.005827	0.0055465	0.0052181	0.0030198	0.004137	0.0035698	0.0045589	0.0047004	0.0050718	0.0056242	0.0051492	
Downy/Hairy Woodpecker	2.079E-4	7.98E-5	1.719E-4	7.95E-5	1.109E-4	2.536E-4	9.172E-4	1.327E-4	5.77E-5	1.352E-4	7.58E-5	5.0E-5	4.35E-5	5.49E-5	7.77E-5	1.304E-4	7.52E-5	1.837E-4	0.0	2.97E-5	1.589E-4	0.0	0.0	4.84E-5	6.04E-5	1.275E-4	0.0	0.0	6.14E-5	6.05E-5	0.0015	3.73E-5	4.94E-5	2.565E-4	2.984E-4	1.908E-4	9.75E-5	4.9E-5	9.56E-5	0.0	7.19E-5	3.23E-5	7.68E-5	1.776E-4	1.679E-4	1.623E-4	3.56E-5	1.98E-4	
Dryobates sp.	1.871E-4	1.595E-4	1.228E-4	2.784E-4	1.94E-4	6.92E-5	2.168E-4	1.857E-4	1.443E-4	1.081E-4	1.515E-4	2.5E-4	1.741E-4	1.646E-4	6.22E-5	1.423E-4	1.127E-4	2.3E-5	1.447E-4	2.078E-4	1.059E-4	1.053E-4	5.91E-5	1.452E-4	1.812E-4	1.912E-4	3.973E-4	1.358E-4	3.072E-4	1.21E-4	2.325E-4	3.73E-5	4.94E-5	2.052E-4	1.492E-4	3.817E-4	1.95E-4	4.407E-4	3.347E-4	2.435E-4	1.079E-4	1.939E-4	1.152E-4	1.48E-4	1.259E-4	8.11E-5	1.068E-4	1.98E-4	
Pileated Woodpecker	0.0329127	0.0284491	0.0278453	0.0274624	0.0279941	0.0289548	0.0259818	0.0292939	0.0306773	0.0288974	0.0322752	0.0317645	0.0293625	0.029117	0.0279864	0.0291258	0.0322823	0.0343576	0.0348631	0.0291795	0.0309885	0.0292274	0.0254182	0.0279741	0.0320788	0.0288137	0.0302609	0.0264373	0.0344637	0.035319	0.0327831	0.0300881	0.0405552	0.0429451	0.0338637	0.0400733	0.0405636	0.0416707	0.0361002	0.0336047	0.0241228	0.0204266	0.0283663	0.0271758	0.0299647	0.0299034	0.0439967	0.0368365	
Northern Flicker	0.0809822	0.0725586	0.070178	0.0634756	0.060617	0.0531375	0.0463771	0.0536259	0.0537647	0.0527938	0.0443973	0.025515	0.0109266	0.0066757	0.0057372	0.0047555	0.0049607	0.0057186	0.0081733	0.0072429	0.0055091	0.0066354	0.0053792	0.0046946	0.0047725	0.0073947	0.0056946	0.0044364	0.0039931	0.0110674	0.0068007	0.00825	0.0063229	0.0073371	0.0101442	0.027288	0.0661596	0.1043483	0.1167639	0.1199471	0.0875036	0.0784098	0.0936205	0.0923031	0.0935874	0.0994482	0.1133022	0.0952161	
woodpecker sp.	0.0011227	0.0015953	0.0010068	0.0012727	0.0011641	0.0014985	0.0018678	0.0018043	0.0021933	0.0015679	0.001692	0.0014999	0.0015019	0.0016095	0.0012283	0.0014468	0.0017099	0.0021818	0.0013743	0.0015733	0.0020129	0.0012112	0.0018325	0.0018875	0.0016311	0.0015937	0.0015892	0.0012223	0.0015972	0.0016329	0.0010463	0.0011572	0.0016795	0.001334	0.0013923	0.0012594	0.0020964	0.0015669	0.0015779	0.0020872	0.0015818	0.0010989	0.0011899	0.0011841	0.0015108	0.0019882	0.001673	0.0017604	
Crested Caracara	0.1128553	0.1044109	0.1073051	0.1070853	0.1166884	0.1051224	0.0871675	0.1125056	0.1104441	0.0990458	0.0972801	0.0920105	0.0854755	0.0859244	0.0839747	0.075032	0.0677778	0.0587249	0.0575024	0.0460995	0.0547198	0.0512402	0.0539694	0.0533346	0.0533438	0.0484478	0.0523772	0.0553644	0.0554122	0.0539462	0.0573704	0.0526728	0.0570539	0.0544895	0.055644	0.0629341	0.0608454	0.0728626	0.0765516	0.0864816	0.1175582	0.1356496	0.108437	0.108881	0.1047507	0.1136898	0.1354074	0.1225244	
Crested/Southern Caracara	0.0	0.0	0.0	0.0	0.0	0.0	1.67E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Kestrel	0.21072	0.1999947	0.2016452	0.1905264	0.1802711	0.1540643	0.1338447	0.1693687	0.1593028	0.1430811	0.1215244	0.0815112	0.051738	0.0350977	0.0243637	0.0169821	0.0155211	0.0152037	0.0152978	0.0172168	0.016792	0.0169572	0.0174381	0.0182945	0.0182444	0.0187416	0.0178122	0.0210955	0.02187	0.0266102	0.0273192	0.0322906	0.0405552	0.0521293	0.0649925	0.11148	0.1453854	0.1738811	0.1849479	0.1967926	0.2115329	0.2240142	0.2157992	0.2192126	0.2110123	0.2236063	0.2528032	0.2210193	
Merlin	0.0174439	0.0166972	0.0173358	0.0151729	0.0152998	0.0139472	0.0110731	0.0128161	0.0120631	0.0118401	0.0098745	0.0087994	0.0091635	0.0106445	0.0107592	0.0061074	0.0013341	2.297E-4	1.085E-4	8.91E-5	5.3E-5	0.0	5.91E-5	0.0	0.0	0.0	0.0	0.0	6.14E-5	3.024E-4	2.325E-4	7.093E-4	0.0016301	0.0062596	0.011089	0.0196168	0.0209644	0.0244834	0.0229033	0.0231337	0.026855	0.0293471	0.0219945	0.0199526	0.0174585	0.0198815	0.0284412	0.0199146	
Aplomado Falcon	0.0020999	0.002712	0.002922	0.0030624	0.003326	0.0031122	0.0031685	0.004272	0.0030302	0.0036223	0.0034093	0.0030998	0.0025684	0.0025971	0.0026898	0.0023718	0.0010711	7.809E-4	7.956E-4	8.015E-4	9.535E-4	0.0010532	8.276E-4	0.0011132	3.021E-4	0.0012112	0.0010595	8.601E-4	7.372E-4	5.443E-4	7.556E-4	6.719E-4	4.446E-4	1.539E-4	6.962E-4	0.0014121	0.0016576	0.001469	0.0011954	0.0019481	0.010174	0.0117647	0.0042223	0.0025755	0.0026859	0.0028402	0.0023493	0.0027286	
Gyrfalcon	0.0	0.0	2.46E-5	1.193E-4	2.77E-5	0.0015	3.34E-5	2.65E-5	5.77E-5	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Peregrine Falcon	0.0148034	0.0147031	0.0167956	0.0157098	0.0139416	0.0124948	0.0112399	0.0167697	0.0128712	0.0119212	0.0106321	0.0103326	0.0110789	0.0107177	0.012143	0.0109459	0.0072908	0.004754	0.0033634	0.002256	0.0016951	8.426E-4	7.685E-4	0.0018391	0.0015103	0.0017849	0.0029135	0.002852	0.004116	0.0052616	0.0052313	0.0064208	0.0059771	0.0086711	0.0126305	0.0264102	0.0214519	0.0219861	0.0156355	0.0164545	0.0258844	0.0268261	0.0167358	0.0151273	0.014227	0.0144851	0.0232442	0.0147874	
Prairie Falcon	0.0029732	0.0031906	0.0036832	0.0034601	0.0032429	0.0020748	0.0019678	0.0019105	0.0018758	0.0011624	0.0010607	6.333E-4	4.353E-4	2.743E-4	3.887E-4	2.965E-4	1.691E-4	2.297E-4	2.893E-4	8.91E-5	3.178E-4	2.106E-4	1.773E-4	1.452E-4	3.625E-4	1.912E-4	2.649E-4	9.05E-5	1.843E-4	4.838E-4	4.069E-4	5.226E-4	7.41E-4	0.0012827	0.0012432	0.0019846	0.0026327	0.0024483	0.0029645	0.0026786	0.0031277	0.0027473	0.003493	0.0043813	0.0037771	0.0040169	0.0040224	0.0039389	
large falcon sp.	6.24E-5	0.0	2.46E-5	0.0	2.77E-5	2.31E-5	1.67E-5	7.96E-5	0.0	5.41E-5	0.0	0.0	0.0	1.83E-5	0.0015	1.19E-5	1.88E-5	0.0	0.0	2.97E-5	0.0	0.0	0.0015	0.0	0.0	0.0	6.62E-5	0.0015	0.0	0.0	0.0	3.73E-5	4.94E-5	0.0015	9.95E-5	0.0	0.0015	0.0	1.434E-4	0.0	3.6E-5	3.23E-5	0.0	0.0	8.39E-5	0.0	3.56E-5	2.2E-5	
small falcon sp.	2.08E-5	1.064E-4	9.82E-5	1.99E-5	8.32E-5	0.0	1.67E-5	7.96E-5	0.0	0.0	2.53E-5	1.67E-5	6.53E-5	7.32E-5	0.0	3.56E-5	1.88E-5	0.0	0.0	2.97E-5	0.0	5.27E-5	0.0	0.0	0.0	0.0	0.0	4.53E-5	0.0	0.0	5.81E-5	0.0	0.0	0.0	4.97E-5	2.29E-4	1.95E-4	2.448E-4	2.869E-4	1.044E-4	2.517E-4	9.7E-5	1.152E-4	1.184E-4	0.0	1.623E-4	1.068E-4	6.6E-5	
falcon sp.	2.287E-4	2.127E-4	3.438E-4	2.386E-4	4.712E-4	3.919E-4	2.168E-4	2.123E-4	1.732E-4	2.163E-4	2.02E-4	2.0E-4	3.483E-4	2.561E-4	2.021E-4	1.304E-4	1.127E-4	1.148E-4	0.0	2.97E-5	5.3E-5	0.0	0.0	0.0	6.04E-5	0.0	6.62E-5	4.53E-5	6.14E-5	6.05E-5	1.163E-4	1.12E-4	0.0015	1.026E-4	4.973E-4	3.435E-4	5.851E-4	4.407E-4	5.738E-4	2.783E-4	3.236E-4	3.555E-4	4.222E-4	3.256E-4	3.357E-4	2.434E-4	4.272E-4	2.641E-4	
diurnal raptor sp.	2.495E-4	1.329E-4	1.964E-4	2.585E-4	1.386E-4	6.92E-5	8.34E-5	1.327E-4	1.443E-4	1.081E-4	1.263E-4	1.5E-4	1.306E-4	2.378E-4	1.555E-4	8.3E-5	1.691E-4	1.837E-4	7.23E-5	5.94E-5	1.059E-4	5.27E-5	1.773E-4	9.68E-5	0.0015	6.37E-5	1.324E-4	9.05E-5	6.14E-5	6.05E-5	5.81E-5	2.613E-4	9.88E-5	4.105E-4	9.95E-5	3.435E-4	2.925E-4	4.407E-4	2.869E-4	3.131E-4	2.157E-4	9.7E-5	3.455E-4	3.848E-4	4.197E-4	2.029E-4	1.78E-4	8.8E-5	
Cockatiel (Domestic type)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	4.84E-5	0.0	0.0	6.62E-5	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Psittacula sp.	0.0	0.0	2.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Budgerigar	0.0	0.0	0.0	0.0	0.0	0.0015	1.67E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14E-5	0.0015	0.0	3.73E-5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Budgerigar (Domestic type)	0.0	2.66E-5	0.0	0.0	0.0	9.22E-5	5.0E-5	0.0	2.89E-5	2.7E-5	2.53E-5	1.67E-5	0.0	0.0	0.0015	3.56E-5	1.88E-5	1.148E-4	0.0015	2.97E-5	1.059E-4	5.27E-5	1.773E-4	9.68E-5	2.416E-4	1.912E-4	6.62E-5	9.05E-5	6.14E-5	1.21E-4	5.81E-5	3.73E-5	3.458E-4	5.13E-5	1.492E-4	7.63E-5	1.463E-4	0.0015	9.56E-5	3.48E-5	1.438E-4	1.293E-4	0.0	8.88E-5	0.0	0.0	3.56E-5	0.0	
Rosy-faced Lovebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
lovebird sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Monk Parakeet	0.0123916	0.0113531	0.0117618	0.0104401	0.0128607	0.0115496	0.0091887	0.0107995	0.0103893	0.0119482	0.0101775	0.0091994	0.0081188	0.006694	0.005986	0.0072696	0.007986	0.0098526	0.0094752	0.0085787	0.0115478	0.0103218	0.010522	0.0107928	0.0110554	0.0130681	0.0125811	0.0132187	0.0122865	0.0112489	0.0141246	0.0109004	0.0116578	0.0139046	0.0136748	0.0125563	0.0139437	0.0129762	0.0132447	0.0127322	0.0124389	0.0095992	0.0133579	0.0127886	0.0122965	0.0146068	0.019649	0.0111346	
White-winged Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.23E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Red-crowned Parrot	0.0036593	0.0042009	0.0051074	0.0049913	0.005876	0.004357	0.0058367	0.0079603	0.0059739	0.0073798	0.006945	0.0063162	0.0062033	0.0046273	0.0046799	0.0040914	0.0026119	0.0031923	0.0033995	0.0030278	0.0046615	0.0047922	0.0037241	0.0041622	0.0039872	0.0041436	0.0047676	0.0043459	0.0035017	0.0026005	0.0025575	0.0032477	0.0037048	0.0032837	0.0033814	0.0035112	0.0032178	0.0041132	0.003108	0.0023655	0.0110009	0.0128313	0.0044526	0.0033452	0.0022243	0.0028402	0.0016018	0.0030147	
Lilac-crowned Parrot	2.703E-4	2.659E-4	8.103E-4	4.176E-4	6.652E-4	4.611E-4	8.005E-4	0.0010083	8.369E-4	7.299E-4	6.819E-4	3.5E-4	2.394E-4	2.561E-4	1.866E-4	1.897E-4	5.64E-5	2.297E-4	3.62E-5	2.375E-4	2.649E-4	3.16E-4	2.956E-4	3.388E-4	1.812E-4	4.462E-4	3.311E-4	1.358E-4	1.843E-4	4.233E-4	1.744E-4	0.0015	1.482E-4	1.026E-4	4.97E-5	0.0	4.88E-5	4.9E-5	0.0015	6.96E-5	0.0011864	0.0019392	3.838E-4	4.144E-4	8.39E-5	3.246E-4	2.492E-4	4.621E-4	
Red-crowned x Lilac-crowned Parrot (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89E-5	2.7E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-lored Parrot	6.861E-4	0.001223	0.0010559	0.0015511	0.0017462	0.0010143	0.0014842	0.0015655	0.0012121	0.0015138	0.0010607	8.666E-4	4.789E-4	6.036E-4	5.442E-4	3.321E-4	2.067E-4	1.378E-4	1.808E-4	2.078E-4	1.059E-4	4.74E-4	7.685E-4	5.324E-4	3.021E-4	2.55E-4	6.622E-4	9.054E-4	6.14E-5	5.443E-4	4.069E-4	4.106E-4	2.964E-4	1.539E-4	5.47E-4	6.106E-4	6.338E-4	6.366E-4	2.869E-4	5.218E-4	0.0038108	0.005042	0.0012667	9.769E-4	4.616E-4	7.303E-4	6.051E-4	7.702E-4	
Red-crowned x Red-lored Parrot (hybrid)	0.0	0.0	0.0	1.99E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-headed Parrot	4.782E-4	7.445E-4	0.0010559	0.0013721	0.0016076	7.377E-4	0.0014175	0.0014859	0.0013275	0.0012705	0.0010354	6.666E-4	6.095E-4	6.218E-4	3.887E-4	2.965E-4	1.315E-4	1.837E-4	1.085E-4	2.968E-4	5.297E-4	3.16E-4	3.547E-4	2.42E-4	2.416E-4	2.55E-4	5.959E-4	5.885E-4	1.843E-4	2.419E-4	2.906E-4	2.613E-4	1.482E-4	1.026E-4	4.973E-4	1.908E-4	1.463E-4	3.428E-4	2.869E-4	1.739E-4	0.001474	0.004137	0.0010364	6.809E-4	5.875E-4	8.926E-4	3.916E-4	7.482E-4	
Yellow-crowned Parrot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-fronted Parrot	6.653E-4	7.976E-4	0.0010313	0.0011932	0.0011087	8.299E-4	0.0010006	0.0010348	0.0010389	0.0011353	9.092E-4	6.166E-4	4.136E-4	4.207E-4	4.353E-4	1.542E-4	9.4E-5	1.378E-4	3.62E-5	1.187E-4	2.119E-4	3.686E-4	2.956E-4	3.388E-4	6.04E-5	6.37E-5	6.62E-5	4.98E-4	0.0015	1.814E-4	1.163E-4	1.493E-4	4.94E-5	0.0	3.481E-4	4.198E-4	4.875E-4	5.876E-4	1.434E-4	4.87E-4	0.0013302	0.0020362	8.828E-4	8.881E-4	4.616E-4	8.521E-4	2.848E-4	0.0010122	
Amazona sp.	1.247E-4	5.32E-5	1.473E-4	1.591E-4	1.663E-4	9.22E-5	1.668E-4	4.511E-4	5.77E-5	2.703E-4	1.768E-4	1.333E-4	1.741E-4	1.28E-4	7.77E-5	1.542E-4	3.76E-5	4.59E-5	3.62E-5	5.94E-5	2.119E-4	1.053E-4	1.773E-4	9.68E-5	1.812E-4	0.0015	6.62E-5	1.358E-4	1.229E-4	6.05E-5	1.163E-4	2.24E-4	2.47E-4	5.13E-5	1.492E-4	1.527E-4	9.75E-5	9.79E-5	4.78E-5	0.0015	3.955E-4	5.495E-4	1.152E-4	5.92E-5	4.2E-5	1.217E-4	3.56E-5	6.6E-5	
Nanday Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chestnut-fronted Macaw	2.08E-5	0.0	4.91E-5	1.99E-5	0.0015	0.0	1.67E-5	0.0	2.89E-5	0.0	2.53E-5	0.0	2.18E-5	0.0	0.0	1.19E-5	0.0	2.3E-5	0.0	0.0	0.0	5.27E-5	0.0	0.0	0.0	0.0	0.0	4.53E-5	6.14E-5	6.05E-5	5.81E-5	7.47E-5	9.88E-5	5.13E-5	4.97E-5	3.82E-5	0.0	4.9E-5	4.78E-5	3.48E-5	3.6E-5	0.0	0.0	5.92E-5	0.0	0.0	3.56E-5	4.4E-5	
Green Parakeet	0.0051147	0.0056632	0.0043953	0.0049715	0.0065412	0.0059016	0.0047361	0.0056518	0.0044155	0.0049198	0.0042427	0.0057829	0.005398	0.0056149	0.005193	0.0044116	0.0041151	0.0034909	0.0037973	0.0029387	0.0040259	0.0063194	0.0053201	0.0053238	0.0047121	0.0043985	0.0057608	0.0060661	0.0046689	0.0046568	0.0033713	0.0038077	0.0035566	0.0036942	0.0038787	0.0030532	0.0039491	0.004456	0.0042555	0.0043484	0.0094909	0.0114092	0.0048365	0.0041445	0.0047423	0.00353	0.0034884	0.004423	
Mitred Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
parakeet sp.	0.0	0.0	0.0	3.98E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55E-5	3.56E-5	1.88E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14E-5	0.0015	0.0	0.0	0.0	5.13E-5	0.0	0.0	0.0	0.0	4.78E-5	3.48E-5	0.0	6.46E-5	0.0015	0.0	0.0	0.0	0.0	0.0	
parrot sp.	0.0	0.0	0.0015	1.99E-5	0.0	2.31E-5	1.67E-5	0.0	2.89E-5	2.7E-5	0.0	0.0	0.0	1.83E-5	0.0	1.19E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6E-5	3.23E-5	0.0	0.0	0.0	0.0	0.0	2.2E-5	
Rose-throated Becard	6.445E-4	0.0016219	0.0021854	0.0011733	5.266E-4	0.0014754	0.0015843	0.0020697	0.0010101	0.0011624	5.303E-4	4.0E-4	4.789E-4	1.646E-4	9.33E-5	9.49E-5	9.4E-5	3.675E-4	6.871E-4	4.453E-4	1.589E-4	3.686E-4	5.911E-4	3.388E-4	1.812E-4	0.0015	1.986E-4	0.0	1.229E-4	0.0	5.81E-5	0.0015	4.94E-5	1.026E-4	9.95E-5	0.0	0.0015	0.0	9.56E-5	1.044E-4	2.157E-4	8.727E-4	0.001497	5.921E-4	7.134E-4	8.115E-4	1.424E-4	4.621E-4	
Northern Beardless-Tyrannulet	0.0034722	0.0052644	0.0056476	0.0049516	0.004795	0.0041496	0.0032185	0.0050946	0.0049349	0.0063526	0.0059853	0.0069162	0.0074005	0.0056881	0.0051775	0.0041032	0.0036454	0.0025952	0.0035803	0.0035027	0.003814	0.0028964	0.004197	0.0030975	0.0030206	0.0024861	0.0023838	0.0027162	0.0030102	0.0024796	0.0022669	0.0012692	0.0018277	0.0020523	0.0019393	0.0018319	0.0022915	0.0019097	0.0021517	0.002296	0.0090595	0.0098901	0.0031476	0.0032564	0.0028958	0.0036517	0.0031325	0.0033008	
White-crested Elaenia	0.0	0.0	0.0	0.0	0.0	1.153E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tufted Flycatcher	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19E-5	1.88E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.48E-4	3.357E-4	3.246E-4	7.12E-5	4.4E-5	
Olive-sided Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.53E-5	0.0	4.35E-5	7.133E-4	0.0022545	0.010092	0.019749	0.0233797	0.0242668	0.0139516	0.0044496	7.373E-4	4.138E-4	4.84E-5	0.0	1.912E-4	1.324E-4	3.622E-4	0.0017815	0.0117932	0.0224366	0.0340078	0.0330468	0.0370959	0.0338637	0.0152278	0.0049242	0.0021545	0.0010041	5.566E-4	3.236E-4	3.232E-4	3.84E-5	0.0	0.0	0.0	0.0	0.0	
