









Frequency of observations in the selected location(s).:
Number of taxa: 	1055

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
White-winged Dove	0.0025417	0.0033319	0.0036019	0.0039707	0.0046018	0.0032356	0.0044414	0.0054605	0.0075879	0.0081019	0.0102447	0.0097679	0.0084471	0.0080369	0.0083045	0.0119334	0.0164365	0.0114023	0.0117752	0.0125083	0.0081365	0.0073386	0.0070667	0.0087737	0.0085443	0.0107583	0.0094234	0.0092399	0.0090355	0.0076925	0.0064464	0.0066595	0.0080079	0.0059031	0.0050095	0.0030337	0.0029224	0.0027541	0.0033942	0.0031055	0.0030397	0.002556	0.0028953	0.0026087	0.0031495	0.0029817	0.003835	0.0026605	
Mourning Dove	0.2512903	0.2461114	0.2552743	0.2640364	0.2885519	0.3168235	0.341795	0.3133782	0.3350067	0.3517486	0.3716272	0.3852335	0.4123342	0.4278459	0.4271325	0.4473805	0.4677472	0.4599924	0.4542422	0.427436	0.4006583	0.3881959	0.3732703	0.391122	0.4044408	0.3851424	0.3950853	0.4001532	0.4004124	0.3897552	0.3873844	0.3763314	0.3570123	0.3469452	0.3242217	0.2946165	0.2845179	0.2716945	0.2697438	0.269047	0.2598007	0.2596565	0.2635496	0.2624953	0.2810155	0.276689	0.290078	0.2678653	
pigeon/dove sp.	2.205E-4	3.798E-4	3.773E-4	2.529E-4	3.689E-4	6.139E-4	6.38E-4	3.822E-4	2.317E-4	3.131E-4	3.618E-4	5.34E-4	6.264E-4	5.524E-4	6.164E-4	5.116E-4	8.488E-4	6.141E-4	6.492E-4	5.225E-4	3.941E-4	3.89E-4	3.224E-4	4.081E-4	4.572E-4	5.831E-4	4.242E-4	5.409E-4	4.548E-4	5.665E-4	6.928E-4	5.499E-4	5.531E-4	6.073E-4	5.261E-4	4.358E-4	5.452E-4	7.574E-4	3.346E-4	2.603E-4	2.412E-4	5.972E-4	2.286E-4	4.726E-4	3.56E-4	2.294E-4	2.23E-4	2.575E-4	
Groove-billed Ani	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.116E-4	0.0	0.0	0.0015746	8.696E-4	2.74E-5	0.0	0.0	0.0	
Greater Roadrunner	0.0090645	0.0093224	0.0102398	0.0103313	0.0133005	0.0114822	0.0106987	0.0128868	0.0137277	0.0137576	0.0134819	0.0144565	0.0152478	0.0148799	0.013949	0.0139543	0.0138413	0.0118338	0.0124021	0.0129833	0.0106632	0.0107097	0.0105328	0.0126278	0.0111733	0.0127701	0.0135139	0.0127555	0.012492	0.0107338	0.0128024	0.0114861	0.0114227	0.0087453	0.0104993	0.0101904	0.0098576	0.0099837	0.010828	0.0104138	0.0107356	0.0116332	0.0105146	0.01	0.0093389	0.010143	0.0126198	0.0111998	
Yellow-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	4.75E-5	4.173E-4	5.446E-4	6.717E-4	9.522E-4	0.0013431	0.0022158	0.0017877	0.001893	0.0011219	3.578E-4	4.518E-4	1.833E-4	2.4E-5	7.29E-5	2.29E-5	0.0015	0.0015	0.0	0.0	1.488E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012403	3.708E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Nighthawk	1.3E-5	1.73E-5	6.86E-5	1.26E-5	1.94E-5	1.66E-5	2.45E-5	0.0015	3.86E-5	7.83E-5	2.285E-4	8.856E-4	0.0027203	0.0039917	0.0046064	0.0063952	0.007394	0.0067883	0.0086635	0.0074575	0.0066297	0.0061717	0.0052933	0.0072321	0.0070012	0.0080177	0.006454	0.0072116	0.0050635	0.005188	0.004639	0.004012	0.0031022	0.0022106	0.00183	0.0013073	6.106E-4	8.033E-4	6.693E-4	2.232E-4	0.0015	2.39E-5	5.08E-5	5.67E-5	5.48E-5	2.55E-5	0.0015	2.86E-5	
Common Nighthawk	1.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	3.32E-5	2.015E-4	0.0028342	0.0082524	0.0125768	0.0160948	0.0102247	0.009173	0.0078136	0.0095143	0.0082257	0.0072466	0.0076031	0.0060548	0.003177	0.0012745	3.644E-4	2.059E-4	1.341E-4	0.0015	0.0015	2.39E-5	8.182E-4	2.654E-4	4.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	
nighthawk sp.	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	2.56E-5	0.0	1.66E-5	4.48E-5	9.5E-5	2.32E-5	2.59E-5	1.343E-4	0.0	8.57E-5	8.75E-5	9.09E-5	0.0015	9.1E-5	5.96E-5	0.0015	6.11E-5	4.81E-5	2.43E-5	2.29E-5	1.68E-5	0.0015	4.59E-5	0.0	1.86E-5	0.0	0.0	0.0	1.89E-5	2.74E-5	0.0	0.0	1.43E-5	
Common Poorwill	2.594E-4	2.417E-4	4.288E-4	4.426E-4	8.932E-4	0.0012113	0.0013128	0.001893	0.0021238	0.0029159	0.0038465	0.0044411	0.0039014	0.0045798	0.0054661	0.006037	0.0047498	0.0043651	0.0046116	0.0057317	0.0067688	0.0071312	0.0075234	0.0072774	0.0050009	0.0044608	0.0040905	0.0031325	0.002274	0.0028623	0.0018074	0.0024642	0.0026933	0.002405	0.0019901	0.0022794	0.0021155	0.0028459	0.0020078	0.0021757	0.0010374	7.644E-4	5.587E-4	3.214E-4	1.917E-4	3.058E-4	2.453E-4	2.289E-4	
Eastern Whip-poor-will	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.958E-4	2.086E-4	5.19E-5	8.06E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mexican Whip-poor-will	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62E-5	2.56E-5	2.285E-4	1.494E-4	1.567E-4	3.642E-4	6.722E-4	7.779E-4	5.643E-4	5.441E-4	4.572E-4	3.207E-4	1.515E-4	4.51E-5	3.03E-5	2.98E-5	0.0	2.04E-5	2.4E-5	2.43E-5	0.0	1.68E-5	0.0	2.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
nightjar sp.	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	1.82E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25E-5	0.0	0.0	0.0	2.04E-5	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Black Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.95E-5	8.977E-4	0.0018091	0.0040519	0.0038317	0.0031758	0.0025932	0.0030631	0.0034007	0.0031434	0.0026823	0.0017574	0.0021409	0.0015767	0.0013417	8.133E-4	5.499E-4	7.214E-4	5.101E-4	5.032E-4	3.352E-4	2.617E-4	4.59E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chimney Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28E-5	1.63E-5	0.0	1.791E-4	2.375E-4	6.95E-5	5.19E-5	0.0015	2.27E-5	1.143E-4	2.92E-5	3.03E-5	2.25E-5	0.0015	2.087E-4	2.41E-4	3.462E-4	2.164E-4	3.887E-4	6.86E-5	1.508E-4	1.527E-4	1.148E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Vaux's Swift	5.446E-4	2.244E-4	1.372E-4	2.023E-4	2.33E-4	2.821E-4	1.595E-4	3.094E-4	4.441E-4	2.348E-4	4.38E-4	8.986E-4	0.0044204	0.0155036	0.026195	0.035442	0.0309797	0.0266054	0.0233714	0.0152475	0.0107327	0.010632	0.0108553	0.0112675	0.0102875	0.0116038	0.010999	0.0114259	0.0120979	0.0127613	0.0140675	0.0149074	0.0231098	0.0297097	0.0444907	0.0301857	0.0236626	0.0152395	0.0030118	7.066E-4	2.895E-4	2.15E-4	2.286E-4	3.592E-4	2.465E-4	1.274E-4	2.23E-4	3.433E-4	
Chimney/Vaux's Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.62E-5	2.56E-5	4.9E-5	1.66E-5	8.95E-5	2.058E-4	4.64E-5	5.19E-5	2.69E-5	6.8E-5	0.0	5.83E-5	0.0	4.51E-5	3.03E-5	0.0	6.02E-5	1.018E-4	2.405E-4	4.86E-5	1.83E-4	5.03E-5	6.54E-5	6.89E-5	2.39E-5	0.0	7.24E-5	0.0	2.54E-5	0.0	0.0	0.0	0.0	1.43E-5	
Chaetura sp.	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63E-5	0.0	4.48E-5	0.0	0.0	0.0	0.0	0.0	0.0	2.92E-5	3.03E-5	0.0	0.0	2.98E-5	3.01E-5	0.0	7.21E-5	7.29E-5	2.29E-5	0.0	0.0	0.0	0.0	1.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-throated Swift	0.0285681	0.0271213	0.0240815	0.0199039	0.020407	0.020459	0.0195571	0.0285584	0.0314521	0.0367326	0.0361611	0.0451278	0.0481415	0.0563476	0.0586346	0.0645017	0.0639343	0.0668537	0.0722185	0.0697299	0.0619161	0.0628063	0.0528791	0.0491963	0.0382065	0.0311962	0.0270278	0.0218601	0.0190109	0.0182474	0.0172907	0.019286	0.0178434	0.0185352	0.020587	0.0185874	0.017905	0.0137018	0.0129314	0.0121618	0.0151022	0.0166734	0.0152131	0.0184877	0.0238813	0.0240067	0.0314158	0.0331703	
large swift sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.92E-5	0.0	0.0	0.0	0.0	0.0	0.0	2.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.46E-5	0.0	
small swift sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01E-5	0.0	0.0	0.0	0.0	0.0	0.0	2.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
swift sp.	1.037E-4	1.036E-4	1.029E-4	8.85E-5	7.77E-5	2.323E-4	1.472E-4	2.184E-4	1.352E-4	2.544E-4	2.095E-4	2.735E-4	3.758E-4	8.554E-4	9.083E-4	7.29E-4	5.386E-4	8.963E-4	8.955E-4	5.7E-4	4.636E-4	2.334E-4	2.956E-4	3.627E-4	4.001E-4	1.166E-4	3.03E-4	2.704E-4	3.032E-4	2.385E-4	3.012E-4	3.666E-4	5.05E-4	5.587E-4	8.464E-4	8.213E-4	5.888E-4	6.656E-4	1.673E-4	1.488E-4	1.93E-4	2.15E-4	2.032E-4	9.45E-5	2.191E-4	1.784E-4	1.561E-4	1.573E-4	
Rivoli's Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78E-5	4.87E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	2.39E-5	1.86E-5	0.0015	0.0	2.54E-5	0.0015	0.0	0.0	0.0	0.0	
Blue-throated Mountain-gem	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.15E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Ruby-throated Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.94E-5	0.0	1.018E-4	8.417E-4	1.943E-4	0.0	0.0015	0.0015	0.0	1.434E-4	1.116E-4	0.0	3.105E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Black-chinned Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93E-5	3.327E-4	9.331E-4	0.0050142	0.021601	0.0381888	0.0493569	0.0523892	0.0531453	0.0515676	0.0524961	0.0463283	0.0384571	0.0351373	0.0329957	0.0354349	0.0364062	0.0366191	0.0384207	0.0368693	0.0395682	0.0418319	0.0432268	0.0399365	0.0328492	0.0257986	0.0163094	0.006788	7.197E-4	1.377E-4	7.17E-5	1.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-throated/Black-chinned Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04E-5	0.0	2.43E-5	0.0	0.0	2.18E-5	0.0	0.0	1.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anna's Hummingbird	0.3812019	0.3801813	0.3876368	0.3988746	0.3975768	0.4108882	0.4087479	0.4035857	0.4133184	0.4229046	0.4308102	0.4360006	0.4454427	0.4458265	0.4335393	0.4274148	0.4158587	0.4063335	0.3908216	0.3513727	0.3252741	0.3084304	0.29285	0.3029314	0.3175687	0.3075308	0.3176984	0.3301783	0.3526273	0.3540356	0.370666	0.3875323	0.410807	0.4119762	0.4197452	0.4108005	0.412274	0.4029286	0.3950186	0.3927662	0.3769511	0.3641641	0.3565297	0.3657467	0.3828121	0.3985576	0.4092754	0.4078842	
Black-chinned x Anna's Hummingbird (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28E-5	1.63E-5	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Costa's Hummingbird	0.0105558	0.0128615	0.0120579	0.0135053	0.0138635	0.0146681	0.0169928	0.0169822	0.0188829	0.0199613	0.0222793	0.0246282	0.0265583	0.0278174	0.0290497	0.0303259	0.0309797	0.0281821	0.0289456	0.0300041	0.0206773	0.0183077	0.0168203	0.0178195	0.0158313	0.0139654	0.0139381	0.0134091	0.013432	0.0125526	0.0119589	0.0114453	0.0134667	0.0128993	0.0122607	0.0104418	0.0113842	0.0114296	0.0138398	0.0135193	0.0123037	0.0119437	0.0123178	0.0122495	0.0118037	0.0114937	0.0115942	0.0143752	
Anna's x Costa's Hummingbird (hybrid)	1.556E-4	1.036E-4	5.15E-5	1.26E-5	9.71E-5	2.489E-4	9.82E-5	0.0	5.79E-5	7.83E-5	7.62E-5	1.3E-5	0.0	1.78E-5	3.24E-5	1.28E-5	1.63E-5	4.98E-5	2.24E-5	1.58E-5	0.0	0.0	2.69E-5	4.53E-5	0.0	0.0	3.03E-5	0.0	6.06E-5	2.98E-5	3.01E-5	8.15E-5	7.21E-5	0.0	2.29E-5	3.35E-5	6.54E-5	2.3E-5	4.78E-5	3.72E-5	2.41E-5	7.17E-5	0.0	7.56E-5	1.917E-4	1.274E-4	4.46E-5	2.289E-4	
Anna's/Costa's Hummingbird	4.539E-4	4.489E-4	4.288E-4	6.196E-4	4.66E-4	7.135E-4	9.938E-4	6.189E-4	8.109E-4	6.654E-4	5.522E-4	7.554E-4	3.937E-4	5.346E-4	3.406E-4	3.709E-4	2.285E-4	2.822E-4	1.567E-4	2.375E-4	3.014E-4	2.334E-4	1.343E-4	1.814E-4	8.57E-5	5.83E-5	1.515E-4	1.578E-4	3.032E-4	2.385E-4	5.422E-4	4.073E-4	2.405E-4	2.915E-4	4.346E-4	3.52E-4	3.708E-4	3.213E-4	3.346E-4	2.975E-4	3.136E-4	5.972E-4	5.587E-4	3.781E-4	3.013E-4	2.294E-4	2.899E-4	6.437E-4	
Broad-tailed Hummingbird	6.48E-5	6.91E-5	1.72E-5	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	1.3E-5	0.0	0.0015	8.11E-5	1.279E-4	3.101E-4	4.813E-4	2.015E-4	4.433E-4	6.95E-5	1.815E-4	1.343E-4	2.494E-4	6.001E-4	4.956E-4	1.212E-4	2.93E-4	2.426E-4	1.789E-4	0.0013254	3.666E-4	1.443E-4	2.672E-4	1.144E-4	5.03E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	5.67E-5	0.0	0.0015	2.23E-5	1.43E-5	
Rufous Hummingbird	2.205E-4	1.208E-4	1.201E-4	2.403E-4	6.213E-4	0.0026217	0.0051531	0.0087732	0.0160833	0.0230141	0.0307341	0.0453492	0.0629776	0.0578623	0.0528766	0.0319631	0.0175301	0.0095268	0.0045668	0.00266	0.0013213	0.0016337	0.0039767	0.010406	0.0178602	0.023645	0.0267248	0.0245194	0.0292896	0.0317839	0.0306955	0.0281042	0.0236389	0.0169562	0.0099961	0.004341	0.0014176	9.639E-4	4.781E-4	2.232E-4	1.447E-4	4.78E-5	1.016E-4	1.89E-4	3.013E-4	7.65E-5	1.338E-4	1.287E-4	
Black-chinned x Rufous Hummingbird (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62E-5	1.28E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Allen's Hummingbird	0.0812304	0.0777039	0.0765325	0.0815503	0.0874917	0.0940647	0.0945954	0.1074081	0.114919	0.1176735	0.1261354	0.1308119	0.1395207	0.137394	0.135922	0.1341067	0.1296478	0.1373089	0.1351466	0.1332848	0.1303925	0.120919	0.1097348	0.107053	0.1022461	0.0918394	0.0859922	0.0863814	0.0781359	0.0677122	0.0686508	0.0690996	0.0696422	0.0708855	0.0677997	0.065651	0.0691122	0.0687154	0.0626972	0.0675965	0.0671395	0.0599336	0.0642302	0.0684688	0.0745741	0.0786462	0.0818729	0.0805584	
Anna's x Allen's Hummingbird (hybrid)	3.89E-5	0.0	0.0	1.26E-5	5.83E-5	6.64E-5	7.36E-5	0.0	1.93E-5	5.87E-5	1.9E-5	1.3E-5	5.37E-5	5.35E-5	0.0015	1.28E-5	0.0	0.0	0.0	0.0	0.0	2.59E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18E-5	2.3E-5	0.0	0.0	2.41E-5	0.0	2.54E-5	0.0	0.0	0.0	0.0	1.43E-5	
Rufous/Allen's Hummingbird	0.0098555	0.0089771	0.0085417	0.0099393	0.0121355	0.0155309	0.0181339	0.0244631	0.0316259	0.0394137	0.0453966	0.0544398	0.0645346	0.0645983	0.0593969	0.0469278	0.0399406	0.0331613	0.0299082	0.0235758	0.0224855	0.0204341	0.0211731	0.0245528	0.0298908	0.0344325	0.0368754	0.0401596	0.0463903	0.0453502	0.0492514	0.0470847	0.0447528	0.0410543	0.0336711	0.0254425	0.0203694	0.018269	0.0155608	0.0138354	0.0117247	0.0111315	0.0105653	0.0110775	0.0125979	0.0114937	0.0098997	0.0107993	
Calliope Hummingbird	0.0	0.0	0.0	0.0	0.0	1.66E-5	1.23E-5	7.28E-5	0.0	0.0015	7.62E-5	7.163E-4	0.0046531	0.008429	0.0129758	0.0101427	0.0088956	0.0053941	0.0044325	0.0052408	0.0068384	0.0122656	0.0119838	0.010406	0.0093159	0.0077553	0.006454	0.0045523	0.0032443	0.0036674	0.0020484	0.0017311	8.417E-4	1.943E-4	2.059E-4	1.68E-5	4.36E-5	2.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rufous x Calliope Hummingbird (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62E-5	2.56E-5	3.26E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Selasphorus sp.	2.334E-4	0.0015	8.58E-5	7.59E-5	1.942E-4	1.493E-4	1.595E-4	3.458E-4	2.896E-4	2.935E-4	3.618E-4	5.731E-4	8.411E-4	7.484E-4	8.272E-4	6.651E-4	4.407E-4	6.141E-4	4.253E-4	4.592E-4	6.259E-4	3.112E-4	4.568E-4	6.121E-4	0.0014574	0.0010787	0.0013029	0.0011944	0.0010006	9.243E-4	0.0011447	4.48E-4	5.771E-4	2.915E-4	5.719E-4	4.861E-4	2.617E-4	3.443E-4	2.868E-4	3.161E-4	2.412E-4	0.0	1.524E-4	5.67E-5	3.286E-4	1.784E-4	1.338E-4	1.859E-4	
Anna's Hummingbird x Selasphorus sp. (hybrid)	0.0	1.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.96E-5	1.9E-5	2.6E-5	1.074E-4	1.247E-4	6.49E-5	6.4E-5	4.9E-5	3.32E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.92E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.72E-5	4.82E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-billed Hummingbird	3.631E-4	3.798E-4	2.573E-4	2.023E-4	2.913E-4	1.66E-5	7.36E-5	7.28E-5	0.0	0.0013112	5.141E-4	0.0	0.0	0.0	1.62E-5	0.0	0.0	0.0	0.0	3.17E-5	0.0	0.0	0.0	2.27E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.05E-4	9.72E-5	2.29E-5	1.68E-5	1.09E-4	2.3E-5	7.171E-4	9.67E-4	7.961E-4	9.55E-5	5.08E-5	9.45E-5	8.22E-5	1.274E-4	1.561E-4	1.573E-4	
Violet-crowned Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86E-5	9.33E-4	3.333E-4	2.25E-5	3.03E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hummingbird sp.	0.0119823	0.014536	0.0130527	0.0156297	0.0146014	0.0206083	0.0250659	0.0201129	0.0198675	0.0223292	0.0258212	0.0282618	0.031104	0.0342148	0.0364297	0.0352246	0.0364966	0.0375927	0.0395344	0.0368599	0.0369735	0.0393901	0.0379934	0.0415335	0.0425502	0.042975	0.0406327	0.042278	0.0398411	0.0421301	0.0445522	0.0454555	0.0418911	0.0422932	0.0356383	0.0324484	0.0281116	0.0263708	0.0230424	0.0218689	0.0196618	0.0189189	0.0170671	0.0165974	0.0177466	0.0189862	0.0166778	0.0151619	
Ridgway's Rail	0.0081957	0.0095123	0.0073754	0.0080172	0.0070871	0.0068694	0.0046132	0.0066436	0.0071631	0.0064972	0.0066457	0.0057566	0.0049931	0.0047402	0.0041847	0.0044638	0.0041295	0.0045476	0.0048355	0.0038633	0.0035699	0.0046158	0.0048634	0.0059852	0.0057438	0.0060935	0.0057874	0.0059045	0.0065492	0.0088554	0.0075308	0.0070668	0.0083205	0.0071906	0.0062905	0.0056148	0.0056485	0.0074132	0.0063821	0.006676	0.0074305	0.0073812	0.0064256	0.0088091	0.0064907	0.0072122	0.006689	0.0080101	
large rail sp.	0.0	0.0	0.0	0.0	0.0	1.66E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03E-5	0.0	0.0	0.0	2.4E-5	0.0	0.0	5.03E-5	0.0	0.0	2.39E-5	0.0	0.0	2.39E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Virginia Rail	0.0176881	0.0157963	0.0138074	0.0144917	0.0140383	0.0127599	0.0094841	0.0139425	0.014249	0.0167518	0.0146244	0.0133625	0.0126886	0.0126167	0.0123919	0.0108206	0.0090425	0.0079335	0.0075442	0.0065075	0.0068384	0.0078054	0.0071204	0.008615	0.0078299	0.0077553	0.0103627	0.0126654	0.0137352	0.0168162	0.019309	0.0242551	0.0277992	0.0302927	0.0307432	0.0289622	0.0278717	0.0282527	0.0252653	0.0249372	0.0245591	0.0251057	0.0253975	0.0233459	0.0197185	0.0211524	0.0254849	0.0194244	
Rallus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
